nr,year,ag,black,bus,con,ent,exper,fin,hisp,hlth,hours,man,mar,min,nc,ne,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,s,school,tra,trad,union,wage
4720,1984,0,0,0,0,0,9,0,0,0,2000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,1,0,1,2.281382885
4720,1985,0,0,0,0,0,10,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,1,2.207794529
4720,1986,0,0,0,0,0,11,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,0,2.256719837
4720,1987,0,0,0,0,0,12,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,1,2.217753869
4759,1980,0,0,0,0,0,4,0,0,0,1920,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.790406539
4759,1981,0,0,0,0,0,5,0,0,0,1600,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.871802177
4759,1982,0,0,0,0,0,6,0,0,0,2190,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.328814787
4759,1983,0,0,0,0,0,7,0,0,0,2782,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.65775144
4759,1984,0,0,0,0,0,8,0,0,0,2252,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,1,1.774945825
4759,1985,0,0,0,0,0,9,0,0,1,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.851119585
4759,1986,0,0,0,0,0,10,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.900044893
4759,1987,0,0,0,1,0,11,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.952050703
4791,1980,0,0,0,0,0,5,0,0,0,2240,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.961678259
4791,1981,0,0,0,0,0,6,0,0,0,2600,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.654558348
4791,1982,0,0,0,0,0,7,0,0,0,2280,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.764210254
4791,1983,0,0,0,0,0,8,0,0,0,2400,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.700092281
4791,1984,0,0,0,0,0,9,0,0,0,2460,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.781913365
4791,1985,0,0,0,0,0,10,0,0,0,2460,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.752319
4791,1986,0,0,0,0,0,11,0,0,0,2460,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.86578283
4791,1987,0,0,0,0,0,12,0,0,0,3262,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.767781258
4811,1980,0,0,0,0,0,2,0,0,0,1532,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.732142141
4811,1981,0,0,0,0,0,3,0,0,0,1748,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.976242089
4811,1982,0,0,0,0,0,4,0,0,1,1856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.745056049
4811,1983,0,0,0,0,0,5,0,0,0,2276,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.059994321
4811,1984,0,0,0,0,0,6,0,0,0,2740,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.578016829
4811,1985,0,0,0,0,0,7,0,0,0,2634,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.730496762
4811,1986,0,0,0,0,0,8,0,0,0,2600,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.723421358
4811,1987,0,0,0,0,0,9,0,0,0,2600,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.934612582
4828,1980,0,0,0,0,0,2,0,0,0,1416,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0.988561395
4828,1981,0,0,0,0,0,3,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.501263736
4828,1982,0,0,1,0,0,4,0,0,0,3040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1.80163666
4828,1983,0,0,1,0,0,5,0,0,0,2436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.097417003
4828,1984,0,0,1,0,0,6,0,0,0,3250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.028619917
4828,1985,0,0,0,0,0,7,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.336742582
4828,1986,0,0,0,0,0,8,0,0,0,1794,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.711492787
4828,1987,0,0,0,0,0,9,0,0,0,1665,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.118540799
4857,1980,0,0,0,0,0,3,0,0,0,1274,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.139698207
4857,1981,0,0,0,0,0,4,0,0,0,1888,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0.750776293
4857,1982,0,0,0,0,0,5,0,0,0,1692,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0.980669266
4857,1983,0,0,0,0,0,6,0,0,0,1249,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.072283942
4857,1984,0,0,0,0,0,7,0,0,1,1729,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0.704220262
4857,1985,0,0,0,0,0,8,0,0,0,1700,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0,0.686767574
4857,1986,0,0,0,0,0,9,0,0,0,1070,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.546272466
4857,1987,0,0,0,0,0,10,0,0,0,832,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.524606688
4858,1980,0,0,0,0,0,2,0,0,0,1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.286322337
4858,1981,0,0,0,0,0,3,0,0,0,1693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,1,1.648249618
4858,1982,0,0,0,0,0,4,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.296639169
4858,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.285025877
4858,1984,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.520875575
4858,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.513176178
4858,1986,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.593192074
4858,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.577756603
4859,1980,0,0,0,0,0,2,0,0,0,540,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.32687763
4859,1981,0,0,0,0,0,3,0,0,0,1050,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.063067351
4859,1982,0,0,0,0,1,4,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0.997356185
4859,1983,0,0,0,0,0,5,0,0,0,1920,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.1961871
4859,1984,0,0,0,0,1,6,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1.261332919
4859,1985,0,0,0,0,0,7,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.273485291
4859,1986,0,0,0,0,1,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.340429105
4859,1987,0,0,0,0,1,9,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.342285131
4866,1980,0,0,0,0,0,2,0,0,0,1948,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1.695885812
4866,1981,0,0,0,0,0,3,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,1,1.817077277
4866,1982,0,0,0,0,0,4,0,0,0,2140,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,1,1.929544795
4866,1983,0,0,0,0,0,5,0,0,0,2122,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1.967783207
4866,1984,0,0,0,0,0,6,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.259861749
4866,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.43093808
4866,1986,0,0,0,0,0,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,1,2.410870517
4866,1987,0,0,0,0,0,9,0,0,0,2080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.454142647
4881,1980,0,0,1,0,0,2,0,0,0,2466,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,1.373080235
4881,1981,0,0,0,0,0,3,0,0,0,2136,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.502828177
4881,1982,0,0,0,0,0,4,0,0,0,1928,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,1,0,1.255562439
4881,1983,0,0,0,0,0,5,0,0,0,2242,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.362727585
4881,1984,0,0,0,0,0,6,1,0,0,2095,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.675360725
4881,1985,0,0,0,0,0,7,1,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1.820028998
4881,1986,0,0,0,0,0,8,1,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,0,0,0,1.900044893
4881,1987,0,0,0,0,0,9,1,0,0,2200,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,0,0,0,1.895961236
4884,1980,0,0,0,0,0,4,0,0,0,2288,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.575832938
4884,1981,0,0,0,0,0,5,0,0,0,2288,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.570217199
4884,1982,0,0,0,0,0,6,0,0,0,2132,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.522709909
4884,1983,0,0,0,0,0,7,0,0,0,2416,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.543916004
4884,1984,0,0,0,0,0,8,0,0,0,2168,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,1,0,1.680930689
4884,1985,0,0,0,1,0,9,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.765961776
4884,1986,0,0,0,0,0,10,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,0,1,1.745894213
4884,1987,0,0,0,0,0,11,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,1,1.760995466
4888,1980,0,0,0,0,0,2,0,0,0,2202,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.466943426
4888,1981,0,0,0,0,0,3,0,0,0,2096,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.434720955
4888,1982,0,0,0,0,0,4,0,0,0,2260,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.392661697
4888,1983,0,0,0,0,0,5,0,0,0,2288,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.481744902
4888,1984,0,0,0,0,0,6,0,0,0,3856,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.091682375
4888,1985,1,0,0,0,0,7,0,0,0,3336,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.447707866
4888,1986,0,0,0,0,0,8,0,0,0,4212,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.240995208
4888,1987,0,0,0,0,0,9,0,0,0,3418,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.410911249
4901,1980,0,0,0,0,0,4,0,0,0,1760,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.168766549
4901,1981,0,0,0,0,0,5,0,0,0,1880,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.225026214
4901,1982,0,0,0,0,0,6,0,0,0,1480,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.027527062
4901,1983,0,0,0,0,0,7,0,0,0,1840,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.378008782
4901,1984,0,0,0,0,0,8,0,0,0,1960,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,11,0,0,1,1.710221106
4901,1985,0,0,0,0,0,9,0,0,0,2550,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.562236311
4901,1986,0,0,0,0,0,10,0,0,0,2600,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.576817883
4901,1987,0,0,0,1,0,11,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11,0,0,1,1.537851915
4917,1980,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.199538207
4917,1981,0,0,0,0,0,5,0,0,0,3255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,0.899249266
4917,1982,0,0,0,0,0,6,0,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.012073584
4917,1983,0,0,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,12,0,0,0,1.193531056
4917,1984,0,0,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,12,0,0,0,1.295228122
4917,1985,0,0,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.439538876
4917,1986,0,0,0,0,0,10,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,0.582387785
4917,1987,0,0,0,0,0,11,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,12,0,0,0,1.326155749
4926,1980,0,0,0,0,0,4,0,0,0,2188,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.652021794
4926,1981,0,0,0,0,0,5,0,0,0,2270,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.596133947
4926,1982,0,0,1,0,0,6,0,0,0,2475,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.516630863
4926,1983,0,0,1,0,0,7,0,0,0,2586,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.625448738
4926,1984,0,0,1,0,0,8,0,0,0,2516,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.492243939
4926,1985,0,0,1,0,0,9,0,0,0,2580,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.432757236
4926,1986,0,0,1,0,0,10,0,0,0,2370,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,0,1.465840418
4926,1987,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,1.861078925
4982,1980,0,0,1,0,0,4,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,0.888383779
4982,1981,0,0,0,0,0,5,0,0,0,1840,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.069198404
4982,1982,0,0,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.380348437
4982,1983,0,0,1,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.255406459
4982,1984,0,0,1,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1.394864312
4982,1985,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.273485291
4982,1986,0,0,0,0,0,10,0,0,0,1760,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,1,0,1.102018082
4982,1987,0,0,1,0,0,11,0,0,0,2205,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,0,1.060781965
5017,1980,0,0,0,1,0,1,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,0,0,1.886376219
5017,1981,0,0,0,1,0,2,0,0,0,2248,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,2.048725486
5017,1982,0,0,0,0,0,3,0,0,0,2226,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,2.348602009
5017,1983,0,0,0,0,0,4,0,0,0,2184,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,2.400538764
5017,1984,0,0,0,0,0,5,0,0,0,2184,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.493476601
5017,1985,0,0,0,0,0,6,0,0,0,2184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,0,0,0,2.515679309
5017,1986,0,0,0,0,0,7,0,0,0,2184,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,0,0,0,2.567932407
5017,1987,0,0,0,0,0,8,0,0,0,2184,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,2.545114425
5033,1980,0,0,0,1,0,2,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,0,0,1.948774855
5033,1981,0,0,0,0,0,3,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.201488976
5033,1982,0,0,0,1,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,2.366843427
5033,1983,0,0,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.309718489
5033,1984,0,0,0,0,0,6,0,0,0,2520,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,2.119264036
5033,1985,0,0,0,0,0,7,0,0,0,2170,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12,1,0,0,2.501907492
5033,1986,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,1,0,0,2.321258358
5033,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,1,0,0,2.454142647
5048,1980,0,0,0,0,0,3,0,0,0,2816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,0.51017175
5048,1981,0,0,0,0,0,4,0,0,0,3208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.096115409
5048,1982,0,0,0,0,0,5,0,0,0,1952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.243191147
5048,1983,0,0,0,0,0,6,0,0,0,2864,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.307118661
5048,1984,0,0,0,0,0,7,0,0,0,3380,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.492502781
5048,1985,0,0,0,0,0,8,0,0,0,3170,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,1.692904777
5048,1986,0,0,0,0,0,9,0,0,0,3295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,2.027793284
5048,1987,0,0,0,0,0,10,0,0,0,3480,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,2.344943355
5122,1980,0,0,0,0,0,3,0,0,0,1845,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,0.874741002
5122,1981,0,0,0,0,0,4,0,0,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,1.699294242
5122,1982,0,0,0,0,0,5,0,0,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.042723959
5122,1983,0,0,0,0,0,6,0,0,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,1.970532547
5122,1984,0,0,0,0,0,7,0,0,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.288682188
5122,1985,0,0,0,0,0,8,0,0,0,2587,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,1.989663519
5122,1986,0,0,0,0,0,9,0,0,0,2682,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,1.954734282
5122,1987,0,0,0,0,0,10,0,0,0,2480,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,1.859541645
5141,1980,0,0,0,1,0,2,0,1,0,2155,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,2.154514081
5141,1981,0,0,0,1,0,3,0,1,0,2392,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.900458886
5141,1982,0,0,0,1,0,4,0,1,0,2400,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,2.017406151
5141,1983,0,0,0,0,0,5,0,1,0,2233,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.18442838
5141,1984,0,0,0,1,0,6,0,1,0,2611,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.390642467
5141,1985,0,0,0,1,0,7,0,1,0,2380,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.296205486
5141,1986,0,0,0,1,0,8,0,1,0,2145,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.321258358
5141,1987,0,0,0,1,0,9,0,1,0,2185,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,2.350827491
5147,1980,0,0,0,0,0,4,0,1,0,2265,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,1,2.055939882
5147,1981,0,0,0,0,0,5,0,1,0,2379,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,0,2.129052042
5147,1982,0,0,0,0,0,6,0,1,0,2350,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,1,2.278132413
5147,1983,0,0,0,0,0,7,0,1,0,2340,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,2.053914156
5147,1984,0,0,1,0,0,8,0,1,1,2379,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.866687778
5147,1985,0,0,0,0,0,9,0,1,0,2486,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,2.334869079
5147,1986,0,0,0,0,0,10,0,1,0,2370,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,2.531662884
5147,1987,0,0,0,0,0,11,0,1,0,2378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,1,0,1,2.466854216
5158,1980,0,0,1,0,0,3,0,0,0,1960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.823692516
5158,1981,0,0,0,0,0,4,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.817077277
5158,1982,0,0,0,0,0,5,0,0,0,2940,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.580850456
